4,The Twist,,,,,,,,,,
4, 8_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
4, 10_min 8_maj , 6_maj 1_maj . . , 8_maj . 6_maj 5_min , 3_min 6_maj 1_maj . ,,,,,,,
4, 8_maj , 1_maj/5 , 8_maj , 1_maj/5 ,,,,,,,
4, 8_maj , 1_maj/5 , 8_maj , 6_maj , 6_maj ,,,,,,
4, 1_maj , 1_maj , 11_maj/5 6_maj . . , 11_maj/5 6_maj ,,,,,,,
4, 1_maj , 1_maj , 11_maj/5 6_maj . . , 1_maj/5 8_maj . . ,,,,,,,
4, 10_min , 5_min , 6_maj , 11_maj 6_maj ,,,,,,,
4, 1_maj , 6_maj , 1_maj , 6_maj ,,,,,,,
4, 1_maj , 8_maj , 6_maj , 6_maj(9) ,,,,,,,
4, 10_min 8_maj , 6_maj 1_maj . . , 8_maj . 6_maj 5_min , 3_min 6_maj 1_maj . ,,,,,,,
4, 10_min 8_maj , 6_maj 1_maj . . , 8_maj . 6_maj 5_min , 3_min 6_maj 1_maj . ,,,,,,,
4, 10_min 8_maj , 6_maj 1_maj . . , 8_maj . 6_maj 5_min , 3_min 6_maj 1_maj . ,,,,,,,
4, 10_min 8_maj , 6_maj 1_maj . . , 8_maj . 6_maj 5_min , 3_min 6_maj 1_maj . ,,,,,,,
4, 10_min 8_maj , 6_maj 1_maj . . , 8_maj . 6_maj 5_min , 3_min 6_maj 1_maj . ,,,,,,,
4, 10_min 8_maj , 6_maj 1_maj . . , 8_maj . 6_maj 5_min , 3_min 6_maj 1_maj . ,,,,,,,
4, 10_min 8_maj , 6_maj 1_maj . . , 8_maj . 6_maj 5_min , 3_min 6_maj 1_maj . ,,,,,,,
4, 10_min 8_maj , 6_maj 1_maj . . , 8_maj . 6_maj 5_min , 3_min 6_maj 1_maj . ,,,,,,,
4, 10_min 8_maj , 6_maj 1_maj . . , 8_maj . 6_maj 5_min , 3_min 6_maj 1_maj . ,,,,,,,
4, 10_min 8_maj , 6_maj 1_maj . . , 8_maj . 6_maj 5_min , 3_min 6_maj 1_maj . ,", fadeout",,,,,,
4, 10_min 8_maj , 6_maj 1_maj . . , 8_maj . 6_maj 5_min , 3_min 6_maj 1_maj . ,,,,,,,
4, 10_min 8_maj , 6_maj 1_maj . . , 8_maj . 6_maj 5_min , 3_min 6_maj 1_maj . ,,,,,,,
4, 10_min 8_maj , 6_maj 1_maj . . , 8_maj . 6_maj 5_min , 3_min 6_maj 1_maj . ,,,,,,,
4, 10_min 8_maj , 6_maj 1_maj . . , 8_maj . 6_maj 5_min , 3_min 6_maj 1_maj . ,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,Goin' Back,,,,,,,,,,
4, 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
4, 1_maj , 1_maj , 11_maj6/9 , 11_maj6/9 ,,,,,,,
4, 1_maj , 1_maj ,,,,,,,,,
4, 1_maj , 1_maj , 11_maj6/9 , 11_maj6/9 ,,,,,,,
4, 1_maj , 1_maj ,,,,,,,,,
4, 10_min , 10_min , 5_min , 5_min ,,,,,,,
4, 10_min , 10_min , 1_maj , 1_maj ,,,,,,,
4, 6_maj , 8_sus4 , 1_maj , 1_maj ,,,,,,,
4, 6_maj , 8_sus4 , 1_maj , 1_maj ,,,,,,,
4, 1_maj , 1_maj , 11_maj6/9 , 11_maj6/9 ,,,,,,,
4, 1_maj , 1_maj ,,,,,,,,,
4, 1_maj , 1_maj , 11_maj6/9 , 11_maj6/9 ,,,,,,,
4, 1_maj , 1_maj ,,,,,,,,,
4, 10_min , 10_min , 5_min , 5_min ,,,,,,,
4, 10_min , 10_min , 1_maj , 1_maj ,,,,,,,
4, 6_maj , 8_sus4 , 1_maj , 1_maj ,,,,,,,
4, 6_maj , 8_sus4 , 1_maj , 1_maj ,,,,,,,
4, 6_sus4 , 8_sus4 , 1_maj , 1_maj ,,,,,,,
4, 6_sus4 , 8_sus4 , 1_maj , 1_maj ,,,,,,,
4, 10_min , 10_min , 5_min , 5_min ,,,,,,,
4, 10_min , 10_min , 1_maj , 1_maj ,,,,,,,
4, 6_maj , 8_sus4 , 1_maj , 1_maj ,,,,,,,
4, 6_maj , 8_sus4 , 8_sus4 , 8_sus4 ,,,,,,,
4, 6_sus4 , 8_sus4 , 1_maj , 1_maj ,,,,,,,
4, 6_sus4 , 8_sus4 , 1_maj , 1_maj ,,,,,,,
4, 10_min , 10_min , 5_min , 5_min ,,,,,,,
4, 10_min , 10_min , 1_maj , 1_maj ,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,Going To A Go-Go,,,,,,,,,,
4,0,,,,,,,,,,
4, N , N , N , N ,,,,,,,
4," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
4," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
4," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
4," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
4," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
4," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
4, 1_maj 11_maj , 6_maj 1_maj , 1_maj 11_maj , 1_maj ,,,,,,,
4," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
4," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
4," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
4," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
4, 1_maj 11_maj , 6_maj 1_maj , 1_maj 11_maj , 1_maj ,,,,,,,
4," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
4," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
4," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
4," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
4, 1_maj 11_maj , 6_maj 1_maj , 1_maj 11_maj , 1_maj ,,,,,,,
4," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
4," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
4," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
4," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
4, 1_maj 11_maj , 6_maj 1_maj , 1_maj 11_maj , 1_maj ,,,,,,,
4, 1_maj 11_maj , 6_maj 1_maj , 1_maj 11_maj , 1_maj ,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,Happy Anniversary,,,,,,,,,,
4, 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
4, 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
4, 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
4, 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
4, 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
4, 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
4, 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
4, 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
4, 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
4, 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
4, 11_maj7 , 4_maj7 , 11_maj7 , 1_min7/b3 ,,,,,,,
4, 11_maj7 , 4_maj7 , 11_maj7 , 10_min7 3_7 ,,,,,,,
4, 8_min7 , 1_7 , 1_min/11 , 6_7 ,,,,,,,
4, 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
4, 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
4, 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
4, 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
4, 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
4, 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
4, 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
4, 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
4, 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
4, 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
4, 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
4, 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
4, 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
4, 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
4, 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
4, 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
4, 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
4, 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
4, 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,Have You Ever Loved Somebody,,,,,,,,,,
4, N , 1_sus4 ,,,,,,,,,
4, 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 ,,,,,,,
4, 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 ,,,,,,,
4, 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 ,,,,,,,
4, 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 . 2_maj/9 4_maj ,,,,,,,
4, 0:maj7 . . 11_maj/13 ," 6_min7 11_sus4(b7,9) ", 4_maj7 4_maj9 ," 11_min7 4_sus4(b7,9) ",,,,,,,
4, 6_min7 4_maj(9)/3 ," 0:maj7 11_sus4(b7,9) ",,,,,,,,,
4, 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 ,,,,,,,
4, 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 ,,,,,,,
4, 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 ,,,,,,,
4, 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 . 2_maj/9 4_maj ,,,,,,,
4, 0:maj7 . . 11_maj/13 ," 6_min7 11_sus4(b7,9) ", 4_maj7 4_maj9 ," 11_min7 4_sus4(b7,9) ",,,,,,,
4, 6_min7 4_maj(9)/3 ," 0:maj7 11_sus4(b7,9) ",,,,,,,,,
4, 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 ,,,,,,,
4, 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 ,,,,,,,
4, 6_min7 8_min7 , 1_sus4 , 6_min7 8_min7 , 1_sus4 ,,,,,,,
4, 0:min7 11_min7 , 7_maj7 , 6_sus4 ," 11_sus4(b7,9) ",,,,,,,
4, 1_min , 1_min , 6_min7 8_min7 ," 0:maj7 11_sus4(b7,9) ",,,,,,,
4, 1_min , 1_min , 6_min7 8_min7 ," 0:maj7 11_sus4(b7,9) ",,,,,,,
4, 0:maj7 . . 11_maj/13 ," 6_min7 11_sus4(b7,9) ", 4_maj7 4_maj9 ," 11_min7 4_sus4(b7,9) ",,,,,,,
4, 6_min7 4_maj(9)/3 ," 0:maj7 11_sus4(b7,9) ",,,,,,,,,
4, 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 ,,,,,,,
4, 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 ,,,,,,,
4, 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 ,,,,,,,
4, 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 ,,,,,,,
4, 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 ,,,,,,,
4, 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 ,,,,,,,
4, 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 ,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,Heartaches,,,,,,,,,,
4, 11_maj , 11_maj , 6_maj , 6_maj ,,,,,,,
4, 11_maj , 11_maj , 6_maj , 6_maj ,,,,,,,
4, 1_maj , 1_maj , 11_maj , 11_maj ,,,,,,,
4, 6_maj , 6_maj , 8_maj , 8_maj ,,,,,,,
4, 1_maj , 4_maj . . 6_maj , 1_maj , 4_maj . . 6_maj ,,,,,,,
4, 1_maj , 4_maj . . 6_maj , 8_maj , 8_maj ,,,,,,,
4, 11_maj , 11_maj , 6_maj , 6_maj ,,,,,,,
4, 11_maj , 11_maj , 6_maj , 6_maj ,,,,,,,
4, 1_maj , 1_maj , 11_maj , 11_maj ,,,,,,,
4, 6_maj , 6_maj , 8_maj , 8_maj ,,,,,,,
4, 1_maj , 4_maj . . 6_maj , 1_maj , 4_maj . . 6_maj ,,,,,,,
4, 1_maj , 4_maj . . 6_maj , 8_maj , 8_maj ,,,,,,,
4, 1_maj , 4_maj . . 6_maj , 1_maj , 4_maj . . 6_maj ,,,,,,,
4, 1_maj , 4_maj . . 6_maj , 8_maj , 8_maj ,,,,,,,
4, 11_maj , 11_maj , 6_maj , 6_maj ,,,,,,,
4, 11_maj , 11_maj , 6_maj , 6_maj ,,,,,,,
4, 1_maj , 1_maj , 11_maj , 11_maj ,,,,,,,
4, 6_maj , 6_maj , 8_maj , 8_maj ,,,,,,,
4, 1_maj , 4_maj . . 6_maj , 1_maj , 4_maj . . 6_maj ,,,,,,,
4, 1_maj , 4_maj . . 6_maj , 8_maj , 8_maj ,,,,,,,
4, 1_maj , 4_maj . . 6_maj , 1_maj , 4_maj . . 6_maj ,,,,,,,
4, 1_maj , 4_maj . . 6_maj , 8_maj , 8_maj ,,,,,,,
4, 1_maj , 4_maj . . 6_maj , 1_maj , 4_maj . . 6_maj ,,,,,,,
4, 1_maj , 4_maj . . 6_maj , 8_maj , 8_maj ,,,,,,,
4, 1_maj , 4_maj . . 6_maj , 1_maj , 4_maj . . 6_maj ,,,,,,,
4, 1_maj , 4_maj . . 6_maj , 8_maj , 8_maj ,", fadeout",,,,,,
4, 1_maj , 4_maj . . 6_maj , 1_maj , 4_maj . . 6_maj ,,,,,,,
4, 1_maj , 4_maj . . 6_maj , 8_maj , 8_maj ,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,Hot Child in the City,,,,,,,,,,
4, 1_maj . . . , 6_maj . 8_maj . , 1_maj . . . , 6_maj . 8_maj . ,,,,,,,
4, 1_maj . . . , 6_maj . 8_maj . , 1_maj . . . , 6_maj . 8_maj . ,,,,,,,
4, 1_maj . . . , 6_maj . 8_maj . , 1_maj . . . , 6_maj . 8_maj . ,,,,,,,
4, 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
4, 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
4, 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
4, 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
4, 1_maj . . . , 6_maj . 8_maj . , 1_maj . . . , 6_maj . 8_maj . ,,,,,,,
4, 1_maj . . . , 6_maj . 8_maj . , 1_maj . . . , 6_maj . 8_maj . ,,,,,,,
4, 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
4, 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
4, 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
4, 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
4, 1_maj . . . , 6_maj . 8_maj . , 1_maj . . . , 6_maj . . . ,,,,,,,
4, 1_maj . . . , 6_maj . 8_maj . , 1_maj . . . , 6_maj . . . , ,,,,,,
4, 8_maj . . . , 3_min . . . , 6_maj . . . , 1_maj . . . ,,,,,,,
4, 8_maj . . . , 3_min . . . , 6_maj . . . , 8_sus4(b7) . . . , 8_sus4(b7) . . . ,,,,,,
4, 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
4, 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
4, 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
4, 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . , 1_maj . . . ,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,Hot Child in the City,,,,,,,,,,
4, 1_maj . . . , 6_maj . 8_maj . , 1_maj . . . , 6_maj . 8_maj . ,,,,,,,
4, 1_maj . . . , 6_maj . 8_maj . , 1_maj . . . , 6_maj . 8_maj . ,,,,,,,
4, 1_maj . . . , 6_maj . 8_maj . , 1_maj . . . , 6_maj . 8_maj . ,,,,,,,
4, 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
4, 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
4, 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
4, 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
4, 1_maj . . . , 6_maj . 8_maj . , 1_maj . . . , 6_maj . 8_maj . ,,,,,,,
4, 1_maj . . . , 6_maj . 8_maj . , 1_maj . . . , 6_maj . 8_maj . ,,,,,,,
4, 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
4, 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
4, 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
4, 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
4, 1_maj . . . , 6_maj . 8_maj . , 1_maj . . . , 6_maj . . . ,,,,,,,
4, 1_maj . . . , 6_maj . 8_maj . , 1_maj . . . , 6_maj . . . , ,,,,,,
4, 8_maj . . . , 3_min . . . , 6_maj . . . , 1_maj . . . ,,,,,,,
4, 8_maj . . . , 3_min . . . , 6_maj . . . , 8_sus4(b7) . . . , 8_sus4(b7) . . . ,,,,,,
4, 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
4, 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
4, 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
4, 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . , 1_maj . . . ,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,Hurts To Be In Love,,,,,,,,,,
4, 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
4, 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
4, 11_maj/9 , 1_min , 11_maj/9 , 1_min ,,,,,,,
4, 11_maj/9 , 1_min , 11_maj/9 , 1_maj ,,,,,,,
4, 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
4, 0:maj7 , 8_7 ,,,,,,,,,
4, 11_maj/9 , 1_min , 11_maj/9 , 1_min ,,,,,,,
4, 11_maj/9 , 1_min , 11_maj/9 , 1_maj ,,,,,,,
4, 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
4, 0:maj7 , 8_7 ,,,,,,,,,
4, 1_min , 11_maj/b7 0:maj , 11_sus4 11_maj/b7 , 8_sus4(b7) 8_min7 ,,,,,,,
4, 1_min , 11_maj/b7 0:maj , 6_min , 8_sus4(b7) ,,,,,,,
4, 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
4, 11_maj/9 , 1_min , 11_maj/9 , 1_min ,,,,,,,
4, 11_maj/9 , 1_min , 11_maj/9 , 1_maj ,,,,,,,
4, 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
4, 0:maj7 , 8_7 ,,,,,,,,,
4, 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
4, 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
4, 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
4, 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,Hurts To Be In Love,,,,,,,,,,
4, 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
4, 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
4, 11_maj/9 , 1_min , 11_maj/9 , 1_min ,,,,,,,
4, 11_maj/9 , 1_min , 11_maj/9 , 1_maj ,,,,,,,
4, 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
4, 0:maj7 , 8_7 ,,,,,,,,,
4, 11_maj/9 , 1_min , 11_maj/9 , 1_min ,,,,,,,
4, 11_maj/9 , 1_min , 11_maj/9 , 1_maj ,,,,,,,
4, 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
4, 0:maj7 , 8_7 ,,,,,,,,,
4, 1_min , 11_maj/b7 0:maj , 11_sus4 11_maj/b7 , 8_sus4(b7) 8_min7 ,,,,,,,
4, 1_min , 11_maj/b7 0:maj , 6_min , 8_sus4(b7) ,,,,,,,
4, 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
4, 11_maj/9 , 1_min , 11_maj/9 , 1_min ,,,,,,,
4, 11_maj/9 , 1_min , 11_maj/9 , 1_maj ,,,,,,,
4, 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
4, 0:maj7 , 8_7 ,,,,,,,,,
4, 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
4, 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
4, 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
4, 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,I Can't Drive 55,,,,,,,,,,
4, N ,,,,,,,,,,
4, 1_5 , 6_5 . . 1_5 , 1_5 , 1_5 . 4_5 6_5 ,,,,,,,
4, 1_5 , 6_5 . . 1_5 ,,,,,,,,,
4, 1_5 , 1_5 . 4_5 6_5 , 6_5 1_5 , 1_5 ,,,,,,,
4, 1_5 , 1_5 , 1_5 , 1_5 ,,,,,,,
4, 1_5 , 1_5 ,,,,,,,,,
4, 1_5 4_5 , 6_5 . 4_5 6_5 , 6_5 1_5 , 1_5 ,,,,,,,
4, 1_5 , 1_5 ,,,,,,,,,
4, 1_5 4_5 , 6_5 . 4_5 6_5 ,,,,,,,,,
4, 1_5 , 1_5 , 4_5 , 6_5 ,,,,,,,
4, 8_5 , 8_5 ,,,,,,,,,
4, 6_5 , 6_5 , 1_5 , 1_5 ,,,,,,,
4, 6_5 , 6_5 , 8_5 , 8_5 ,,,,,,,
4, N 1_5 , 6_5 . . 1_5 , 1_5 , 1_5 . 4_5 6_5 ,,,,,,,
4, 1_5 , 6_5 . . 1_5 ,,,,,,,,,
4, 1_5 , 1_5 . 4_5 6_5 , 6_5 1_5 , 1_5 ,,,,,,,
4, 1_5 , 1_5 ,,,,,,,,,
4, 1_5 , 1_5 ,,,,,,,,,
4, 1_5 4_5 , 6_5 . 4_5 6_5 , 6_5 1_5 , 1_5 ,,,,,,,
4, 1_5 , 1_5 ,,,,,,,,,
4, 1_5 4_5 , 6_5 . 4_5 6_5 ,,,,,,,,,
4, 1_5 , 1_5 , 4_5 , 6_5 ,,,,,,,
4, 8_5 , 8_5 ,,,,,,,,,
4, 6_5 , 6_5 , 1_5 , 1_5 ,,,,,,,
4, 6_5 , 6_5 , 8_5 , 8_5 ,,,,,,,
4, 1_5 , 6_5 . . 1_5 , 11_5 , 11_5 ,,,,,,,
4, 1_5 , 1_5 , 11_5 , 11_5 ,,,,,,,
4, 1_5 , 1_5 , 11_5 , 11_5 ,,,,,,,
4, 1_5 , 1_5 , 11_5 , 11_5 ,,,,,,,
4, 1_5 . . 4_5 , 1_5 , 1_5 . . 4_5 , 1_5 11_5 ,,,,,,,
4, 1_5 , 1_5 , 1_5 , 1_5 ,,,,,,,
4, 1_5 , 1_5 ,,,,,,,,,
4, 1_5 4_5 , 6_5 . 4_5 6_5 ,,,,,,,,,
4, 1_5 , 1_5 ,,,,,,,,,
4, 1_5 4_5 , 6_5 . 4_5 6_5 ,,,,,,,,,
4, 1_5 , 1_5 , 4_5 , 6_5 ,,,,,,,
4, 8_5 , 8_5 ,,,,,,,,,
4, 6_5 , 6_5 , 1_5 , 1_5 ,,,,,,,
4, 6_5 , 6_5 , 8_5 , 8_5 ,,,,,,,
4, 1_5 , 6_5 . . 1_5 , 1_5 , 1_5 . 4_5 6_5 ,,,,,,,
4, 1_5 , 6_5 . . 1_5 , 1_5 , 1_5 . 4_5 6_5 ,,,,,,,
4, 1_5 , 6_5 . . 1_5 , 1_5 , 1_5 . 4_5 6_5 ,,,,,,,
4, 1_5 , 6_5 . . 1_5 , 1_5 , 1_5 . 4_5 6_5 ,,,,,,,
4, 1_5 , 6_5 . . 1_5 , 1_5 , 1_5 . 4_5 6_5 ,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,I Got My Mind Set On You,,,,,,,,,,
4, N , N , N , N ,,,,,,,
4, 10_min 5_maj , 10_min , 1_maj 8_maj , 1_maj ,,,,,,,
4, 10_min 5_maj , 10_min , 1_maj 8_maj , 1_maj ,,,,,,,
4, 1_maj 6_maj , 8_maj , 1_maj 6_maj , 8_maj ,,,,,,,
4, 1_maj 6_maj , 8_maj , 1_maj 6_maj , 8_maj ,,,,,,,
4, 1_maj 6_maj , 8_maj , 1_maj 6_maj , 8_maj ,,,,,,,
4, 1_maj 6_maj , 8_maj ,,,,,,,,,
4, 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj , 1_maj ,,,,,,
4, 10_min 5_maj , 10_min , 1_maj 8_maj , 1_maj ,,,,,,,
