He's A Rebel,,,,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj ,,,,,,,
 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj ,,,,,,,
 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj ,,,,,,
 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj ,,,,,,,
 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj ,,,,,,,
 6_maj , 6_maj 11_maj , 6_maj , 6_maj 11_maj , x3,,,,,,
 0:7 , 0:7 , 0:7 , 0:7 ,,,,,,,
 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj ,,,,,,,
 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj , 1_maj ,,,,,
 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj ,,,,,,,
 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj ,,,,,,,
 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj ,,,,,,,
 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj ,,,,,,,
 6_maj , 6_maj 11_maj , 6_maj , 6_maj 11_maj , x3,,,,,,
 0:7 , 0:7 , 0:7 , 0:7 ,,,,,,,
 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj ,,,,,,,
 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj ,,,,,,,
 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj ,,,,,,,
 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj ,", fadeout",,,,,,
 1_maj 6_maj , 1_maj 6_maj ,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Make A Little Magic,,,,,,,,,,
 1_maj , 1_sus4 1_sus2 , 1_maj , 1_maj 6_maj ,,,,,,,
 1_maj , 1_sus4 1_sus2 , 1_maj ," 0:sus4(b7,9) "," 0:sus4(b7,9) ",,,,,,
 1_maj 1_maj/3 , 6_sus2 0:sus4 , 1_maj 1_maj/3 , 6_sus2 0:sus4 ,,,,,,,
 1_maj 1_maj/3 , 6_sus2 0:sus4 , 1_maj 1_maj/3 , 6_sus2 0:sus4 ,,,,,,,
 1_maj 1_maj/3 , 6_sus2 0:sus4 , 1_maj 1_maj/3 , 6_sus2 0:sus4 ,,,,,,,
 1_maj 1_maj/3 , 6_sus2 0:sus4 , 1_maj 1_maj/3 , 6_sus2 0:sus4 ,,,,,,,
 0:maj , 6_maj , 6_maj 1_maj , 6_maj 1_maj ,,,,,,,
 5_min7 , 10_min , 3_min , 0:sus4 0:maj ,,,,,,,
 3_min , 0:maj , 0:maj ,,,,,,,,
 1_maj 1_maj/3 , 6_sus2 0:sus4 , 1_maj 1_maj/3 , 6_sus2 0:sus4 ,,,,,,,
 1_maj 1_maj/3 , 6_sus2 0:sus4 , 1_maj 1_maj/3 , 6_sus2 0:sus4 ,,,,,,,
 1_maj 1_maj/3 , 6_sus2 0:sus4 , 1_maj 1_maj/3 , 6_sus2 0:sus4 ,,,,,,,
 1_maj 1_maj/3 , 6_sus2 0:sus4 , 1_maj 1_maj/3 , 6_sus2 0:sus4 ,,,,,,,
 1_maj , 6_sus2 0:sus4 , 1_maj , 6_sus2 0:sus4 ,,,,,,,
 1_maj , 6_sus2 0:sus4 , 1_maj , 6_sus2 0:sus4 ,,,,,,,
 0:maj , 6_maj , 6_maj 1_maj , 6_maj 1_maj ,,,,,,,
 5_min7 , 10_min , 3_min , 0:sus4 0:maj ,,,,,,,
 0:sus4(b7) , 0:sus4(b7) , 0:sus4(b7) , 0:sus4(b7) ,,,,,,,
 1_maj 1_maj/3 , 6_sus2 0:sus4 , 1_maj 1_maj/3 , 6_sus2 0:sus4 ,,,,,,,
 1_maj 1_maj/3 , 6_sus2 0:sus4 , 1_maj 1_maj/3 , 6_sus2 0:sus4 ,,,,,,,
 1_maj 1_maj/3 , 6_sus2 0:sus4 , 1_maj 1_maj/3 , 6_sus2 0:sus4 ,,,,,,,
 1_maj 1_maj/3 , 6_sus2 0:sus4 , 1_maj 1_maj/3 , 6_sus2 0:sus4 ,,,,,,,
 1_maj 1_maj/3 , 6_sus2 0:sus4 , 1_maj 1_maj/3 , 6_sus2 0:sus4 ,,,,,,,
 1_maj 1_maj/3 , 6_sus2 0:sus4 , 1_maj 1_maj/3 , 6_sus2 0:sus4 ,,,,,,,
 1_maj 1_maj/3 , 6_sus2 0:sus4 , 1_maj 1_maj/3 , 6_sus2 0:sus4 ,,,,,,,
 1_maj 1_maj/3 , 6_sus2 0:sus4 , 1_maj 1_maj/3 , 6_sus2 0:sus4 ,,,,,,,
 1_maj 1_maj/3 , 6_sus2 0:sus4 , 1_maj 1_maj/3 , 6_sus2 0:sus4 ,,,,,,,
 1_maj 1_maj/3 , 6_sus2 0:sus4 , 1_maj 1_maj/3 , 6_sus2 0:sus4 ,,,,,,,
 1_maj 1_maj/3 , 6_sus2 0:sus4 , 1_maj 1_maj/3 , 6_sus2 0:sus4 ,,,,,,,
 1_maj 1_maj/3 ,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
My Love,,,,,,,,,,
 (6/4) 5_1 ,,,,,,,,,,
 6_maj7 , 6_maj7 , 5_min7 , 10_9 ,,,,,,,
 3_min7 , 5_min7 6_maj7 , 3_9/3 ,,,,,,,,
 1_maj , 3_min7 , 6_maj7 , 1_maj ,,,,,,,
 6_maj7 , 6_maj7 , 5_min7 , 10_9 ,,,,,,,
 3_min7 , 5_min7 6_maj7 , 3_9/3 ,,,,,,,,
 1_maj , 3_min7 , 6_maj7 , 1_maj ,,,,,,,
 3_min7 . 0:7/3 0:7 , 1_maj 5_7 , 6_maj7 0:7 , 1_maj 1_7/3 ,,,,,,,
 3_min7 . 0:7/3 0:7 , 1_maj 5_7 , 6_maj7 0:7 , 1_maj ,,,,,,,
 6_maj7 , 6_maj7 , 5_min7 , 10_9 ,,,,,,,
 3_min7 , 5_min7 6_maj7 , 3_9/3 ,,,,,,,,
 1_maj , 3_min7 , 6_maj7 , 1_maj ,,,,,,,
 6_maj7 , 6_maj7 , 5_min7 , 10_9 ,,,,,,,
 3_min7 , 5_min7 6_maj7 , 3_9/3 ,,,,,,,,
 1_maj , 3_min7 , 6_maj7 , 1_maj ,,,,,,,
 3_min7 . 0:7/3 0:7 , 1_maj 5_7 , 6_maj7 0:7 , &pause ,,,,,,,
 1_maj 5_min7 , 6_maj7 0:7 , 1_maj ,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
My Thang,,,,,,,,,,
 6_maj , 4_maj , 4_maj , 4_maj ,,,,,,,
 4_maj , 6_maj , 0:7 ,,,,,,,,
 1_min 1_min7/b3 6_maj . , 1_min 1_min7/b3 6_maj . , 1_min 1_min7/b3 6_maj . , 1_min 1_min7/b3 6_maj . ,,,,,,,
 1_min7 , 1_min7 , 1_min7 , 1_min7 , x3,,,,,,
 1_min7 6_7/5 , 1_min7 6_7/5 , 1_min7 6_7/5 , 1_min7 6_7/5 , x2,,,,,,
 1_min7 , 1_min7 , 1_min7 , 1_min7 , x2,,,,,,
 1_min7 6_7/5 , 1_min7 6_7/5 , 1_min7 6_7/5 , 1_min7 6_7/5 , x2,,,,,,
 1_min7 , 1_min7 , 1_min7 , 1_min7 , x8,,,,,,
 1_min7 , 1_min7 ,,,,,,,,,
 1_min7 6_7/5 , 1_min7 6_7/5 , 1_min7 6_7/5 , 1_min7 6_7/5 , x2,,,,,,
 1_min7 6_7/5 , 1_min7 6_7/5 , 1_min7 6_7/5 , 1_min7 6_7/5 , x8,,,,,,
0,,,,,,,,,,
Oh Father,,,,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_7/b7 , &pause ,,,,,,
 11_maj , 6_maj/5 1_maj , 0:maj , 0:maj ,,,,,,,
 6_maj 0:maj/b7 , 5_min , 3_sus2 , 3_maj ,,,,,,,
 11_maj , 6_maj/5 1_maj , 0:maj , 0:maj ,,,,,,,
 6_maj 0:maj/b7 , 5_min , 3_sus2 , 3_maj ,,,,,,,
 1_maj , 0:maj ,,,,,,,,,
 6_maj , 10_min7 , 1_maj , 0:maj ,,,,,,,
 11_maj , 6_maj , 1_maj , 0:maj ,,,,,,,
 10_min , 6_maj/3 , 0:maj 1_maj/5 . . , 1_maj/5 ,,,,,,,
 11_maj , 6_maj/5 1_maj , 0:maj , 0:maj ,,,,,,,
 6_maj 0:maj/b7 , 5_min , 3_maj , 3_maj ,,,,,,,
 11_maj , 6_maj/5 1_maj , 0:maj , 0:maj ,,,,,,,
 6_maj 0:maj/b7 , 5_min , 3_maj , 3_maj ,,,,,,,
 1_maj , 0:maj ,,,,,,,,,
 6_maj , 10_min7 , 1_maj , 0:maj ,,,,,,,
 11_maj , 6_maj , 1_maj , 0:maj ,,,,,,,
 10_min , 6_maj/3 , 0:maj 1_maj/5 . . , 1_maj/5 ,,,,,,,
 11_maj , 6_maj/5 1_maj , 0:maj , 0:maj ,,,,,,,
 6_maj 0:maj/b7 , 5_min , 3_maj , 3_maj ,,,,,,,
 11_maj , 6_maj/5 1_maj , 0:maj , 0:maj ,,,,,,,
 6_maj 0:maj/b7 , 5_min , 3_maj , 3_maj ,,,,,,,
 5_min , 5_min , 3_maj , 0:maj ,,,,,,,
 3_maj , 12_min , 1_maj , 0:maj ,,,,,,,
 5_min , 5_min , 3_maj , 0:maj ,,,,,,,
 3_maj , 12_min , 1_maj , 0:maj ,,,,,,,
 5_min , 5_min , 3_maj , 0:maj ,,,,,,,
 3_maj , 12_min , 1_maj , 0:maj ,,,,,,,
 5_min , 5_min , 3_maj , 0:maj ,,,,,,,
 3_maj , 12_min , 1_maj , 0:maj ,,,,,,,
 1_maj , 0:maj ,,,,,,,,,
 6_maj , 10_min7 , 1_maj , 0:maj ,,,,,,,
 11_maj , 6_maj , 1_maj , 0:maj ,,,,,,,
 10_min , 6_maj/3 , 0:maj 1_maj/5 . . , 1_maj/5 ,,,,,,,
 11_maj , 6_maj/5 1_maj , 0:maj , 0:maj ,,,,,,,
 6_maj 0:maj/b7 , 5_min , 3_maj , 3_maj ,,,,,,,
 11_maj , 6_maj/5 1_maj , 0:maj , 0:maj ,,,,,,,
 6_maj 0:maj/b7 , 5_min , 3_maj , 3_maj ,,,,,,,
 11_maj , 6_maj/5 1_maj , 0:maj , 0:maj ,,,,,,,
 6_maj 0:maj/b7 , 5_min , 3_maj , 3_maj ,,,,,,,
 11_maj , 6_maj/5 1_maj , 0:maj , 0:maj ,,,,,,,
 6_maj 0:maj/b7 , 5_min , 3_maj , 3_maj ,,,,,,,
 11_maj , 6_maj/5 1_maj , 0:maj , 0:maj ,,,,,,,
 6_maj 0:maj/b7 , 5_min , 3_maj , 3_maj ,,,,,,,
 11_maj , 6_maj/5 1_maj , 0:maj , 0:maj ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Oh Me,,,,,,,,,,
 1_maj , 6_maj , 3_min , 5_7 ,,,,,,,
 1_maj , 6_maj/5 , 5_min , 5_min , 6_maj , 3_min , 5_7 , A:7 ,,,
 1_maj , 6_maj/5 , 5_min , 5_min , 6_maj , 3_min , 5_7 , A:7 ,,,
 1_maj , 10_7 , 6_maj , 11_9 , 12_7 , 12_7 , 4_min , 9_7 , 0:7(11) , 0:7(11) , 0:7(11) 
 1_maj , 3_min , 5_min , 6_maj , 5_min , 4_dim , 3_min , 0:7 ,,,
 1_maj , 10_7 , 6_maj , 11_9 , 12_7 , 12_7 , 4_min7 , 9_7 , 0:7(11) , 0:7(11) , 0:7(11) 
 1_maj , 10_7 , 6_maj , 11_9 , 12_7 , 12_7 ,,,,,
 1_maj , 10_7 , 6_maj , 11_9 , 12_7 , 0:7 ,,,,,
 1_maj , 10_7 , 6_maj , 11_9 , 12_7 , 0:7 ,", fadeout ",,,,
0,,,,,,,,,,
0,,,,,,,,,,
Only Sixteen,,,,,,,,,,
 1_maj 10_min , 3_min 0:maj ,,,,,,,,,
 1_maj , 6_maj 0:maj , 6_maj 0:maj , 1_maj 1_maj/5 ,,,,,,,
 1_maj , 6_maj 0:maj , 6_maj 0:maj , 1_maj 1_maj/5 ,,,,,,,
 1_maj , 6_maj 0:maj , 6_maj 0:maj , 1_maj 1_maj/5 ,,,,,,,
 1_maj , 6_maj 0:maj , 6_maj 0:maj , 1_maj 1_7 ,,,,,,,
 6_maj 0:maj , 1_maj , 6_maj 0:maj , 1_maj ,,,,,,,
 6_maj 0:maj , 1_maj 10_min , 3_7 , 0:maj ,,,,,,,
 1_maj , 6_maj 0:maj , 6_maj 0:maj , 1_maj 1_maj/5 ,,,,,,,
 1_maj , 6_maj 0:maj , 6_maj 0:maj , 1_maj 1_maj/5 ,,,,,,,
 1_maj , 6_maj 0:maj , 6_maj 0:maj , 1_maj 1_maj/5 ,,,,,,,
 1_maj , 6_maj 0:maj , 6_maj 0:maj , 1_maj 1_7 ,,,,,,,
 6_maj 0:maj , 1_maj , 6_maj 0:maj , 1_maj ,,,,,,,
 6_maj 0:maj , 1_maj 10_min , 3_7 , 0:maj ,,,,,,,
 1_maj , 6_maj 0:maj , 6_maj 0:maj , 1_maj 1_maj/5 ,,,,,,,
 1_maj , 6_maj 0:maj , 6_maj 0:maj , 1_maj 1_maj/5 ,,,,,,,
 1_maj , 6_maj 0:maj , 6_maj , &pause , 0:maj , &pause ,,,,,
 1_maj , &pause , 6_maj 6_min , 1_maj , &pause ,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Promises In The Dark,,,,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj ,,,,,,,
 6_maj , 6_maj , 10_min7 , 10_min7 ,,,,,,,
 6_maj , 6_maj , 0:maj , 0:maj ,,,,,,,
 10_min7 0:maj , 6_maj , 6_maj , 6_maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj ,,,,,,,
 3_min , 3_min , 5_min7 , 5_min7 ,,,,,,,
 10_min , 5_min7 6_maj , 10_min , 5_min7 6_maj ,,,,,,,
 10_min , 5_min7 6_maj , 6_maj , 6_maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj ,,,,,,,
 6_maj , 6_maj , 10_min7 , 10_min7 ,,,,,,,
 6_maj , 6_maj , 0:maj , 0:maj ,,,,,,,
 10_min7 0:maj , 6_maj , 6_maj , 6_maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj ,,,,,,,
 3_min , 3_min , 5_min7 , 5_min7 ,,,,,,,
 10_min , 5_min7 6_maj , 10_min , 5_min7 6_maj ,,,,,,,
 10_min , 5_min7 6_maj , 10_min , 5_min7 6_maj ,,,,,,,
 6_maj7 , 0:maj , 3_maj , 3_maj ,,,,,,,
 6_maj , 6_maj , 0:maj , 0:maj ,,,,,,,
 6_maj7 , 0:maj , 10_min , 10_min ,,,,,,,
 10_min , 10_min , 0:maj , 6_maj , 0:maj ,,,,,,
 10_min , 5_min7 6_maj , 10_min , 5_min7 6_maj ,,,,,,,
 10_min , 5_min7 6_maj , 10_min , 5_min7 6_maj ,,,,,,,
 10_min , 5_min7 6_maj , 10_min , 5_min7 6_maj ,,,,,,,
 10_min , 5_min7 6_maj , 10_min , 5_min7 6_maj ,,,,,,,
 6_maj7 , 0:maj , 10_min , 10_min ,,,,,,,
 10_min , 10_min , 0:maj , 6_maj , 0:maj ,,,,,,
 10_min , 5_min7 6_maj , 10_min , 5_min7 6_maj ,,,,,,,
 10_min , 5_min7 6_maj , 6_maj , 6_maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj ,,,,,,,
 6_maj , 6_maj , 10_min7 , 10_min7 ,,,,,,,
 6_maj , 6_maj , 0:maj , 0:maj ,,,,,,,
 10_min7 0:maj , 6_maj , 6_maj , 6_maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj ,,,,,,,
 3_min , 3_min , 5_min7 , 5_min7 , 5_min7 , (2/4) 5_min7 , 5_min7 ,,,,
 10_min , 5_min7 6_maj , 10_min , 5_min7 6_maj ,,,,,,,
 10_min , 5_min7 6_maj , 10_min , 5_min7 6_maj ,,,,,,,
 10_min , 5_min7 6_maj , 10_min , 5_min7 6_maj ,,,,,,,
 10_min , 5_min7 6_maj , 10_min , 5_min7 6_maj ,,,,,,,
 10_min , 10_min ,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Promises In The Dark,,,,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj ,,,,,,,
 6_maj , 6_maj , 10_min7 , 10_min7 ,,,,,,,
 6_maj , 6_maj , 0:maj , 0:maj ,,,,,,,
 10_min7 0:maj , 6_maj , 6_maj , 6_maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj ,,,,,,,
 3_min , 3_min , 5_min7 , 5_min7 ,,,,,,,
 10_min , 5_min7 6_maj , 10_min , 5_min7 6_maj ,,,,,,,
 10_min , 5_min7 6_maj , 6_maj , 6_maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj ,,,,,,,
 6_maj , 6_maj , 10_min7 , 10_min7 ,,,,,,,
 6_maj , 6_maj , 0:maj , 0:maj ,,,,,,,
 10_min7 0:maj , 6_maj , 6_maj , 6_maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj ,,,,,,,
 3_min , 3_min , 5_min7 , 5_min7 ,,,,,,,
 10_min , 5_min7 6_maj , 10_min , 5_min7 6_maj ,,,,,,,
 10_min , 5_min7 6_maj , 10_min , 5_min7 6_maj ,,,,,,,
 6_maj7 , 0:maj , 3_maj , 3_maj ,,,,,,,
 6_maj , 6_maj , 0:maj , 0:maj ,,,,,,,
 6_maj7 , 0:maj , 10_min , 10_min ,,,,,,,
 10_min , 10_min , 0:maj , 6_maj , 0:maj ,,,,,,
 10_min , 5_min7 6_maj , 10_min , 5_min7 6_maj ,,,,,,,
 10_min , 5_min7 6_maj , 10_min , 5_min7 6_maj ,,,,,,,
 10_min , 5_min7 6_maj , 10_min , 5_min7 6_maj ,,,,,,,
 10_min , 5_min7 6_maj , 10_min , 5_min7 6_maj ,,,,,,,
 6_maj7 , 0:maj , 10_min , 10_min ,,,,,,,
 10_min , 10_min , 0:maj , 6_maj , 0:maj ,,,,,,
 10_min , 5_min7 6_maj , 10_min , 5_min7 6_maj ,,,,,,,
 10_min , 5_min7 6_maj , 6_maj , 6_maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj ,,,,,,,
 6_maj , 6_maj , 10_min7 , 10_min7 ,,,,,,,
 6_maj , 6_maj , 0:maj , 0:maj ,,,,,,,
 10_min7 0:maj , 6_maj , 6_maj , 6_maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj ,,,,,,,
 3_min , 3_min , 5_min7 , 5_min7 , 5_min7 , (2/4) 5_min7 , 5_min7 ,,,,
 10_min , 5_min7 6_maj , 10_min , 5_min7 6_maj ,,,,,,,
 10_min , 5_min7 6_maj , 10_min , 5_min7 6_maj ,,,,,,,
 10_min , 5_min7 6_maj , 10_min , 5_min7 6_maj ,,,,,,,
 10_min , 5_min7 6_maj , 10_min , 5_min7 6_maj ,,,,,,,
 10_min , 10_min ,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Rich Girl, 10_min 1_maj/5 , 6_maj 1_maj/3 , 3_min7 0:11 ,,,,,,,
 1_maj 5_min7 , 10_min 1_maj/5 , 6_maj 1_maj/3 , (2/4) 3_min7 , ->,,,,,,
 1_maj , 1_maj ,,,,,,,,,
 6_maj7 , 3_min7 , 1_maj/5 , 3_min7 5_min7 10_min . ,,,,,,,
 6_maj7 , 3_min7 , 3_min7 , 0:11 ,,,,,,,
 1_maj 5_min7 , 10_min 1_maj/5 , 6_maj 1_maj/3 , 3_min7 0:11 ,,,,,,,
 1_maj 5_min7 , 10_min 1_maj/5 , 6_maj 1_maj/3 , 3_min7 1_maj ,,,,,,,
 6_maj7 , 3_min7 , 1_maj/5 , 3_min7 5_min7 10_min . ,,,,,,,
 6_maj7 , 3_min7 , 3_min7 , 0:11 ,,,,,,,
 1_maj 5_min7 , 10_min 1_maj/5 , 6_maj 1_maj/3 , 3_min7 0:11 ,,,,,,,
 1_maj 5_min7 , 10_min 1_maj/5 , 6_maj 1_maj/3 , 3_min7 . 10_min 1_maj/5 ,,,,,,,
 6_maj7 1_maj/3 , 3_min7 1_maj ,,,,,,,,,
 6_maj7 1_maj/3 , 3_min7 0:11 ,,,,,,,,,
 1_maj 5_min7 , 10_min 1_maj/5 , 6_maj 1_maj/3 , 3_min7 0:11 ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Shape Of Things To Come, 1_min , 1_min , 1_min , &pause ,,,,,,
 1_1 , 4_1 , 6_1 , 0:1 ,,,,,,,
 1_min , 4_maj , 6_maj , 9_maj ,,,,,,,
 1_min , 4_maj , 6_maj , 0:maj ,,,,,,,
 1_min , 0:min , 1_min , 6_maj ,,,,,,,
 1_min 4_maj , 6_maj/3 9_maj , 1_min , 1_min 0:maj . . ,,,,,,,
 1_min , 4_maj , 6_maj , 9_maj ,,,,,,,
 1_min , 4_maj , 6_maj , 0:maj ,,,,,,,
 1_min , 0:min , 1_min , 6_maj ,,,,,,,
 1_min 4_maj , 6_maj/3 9_maj , 1_min , 1_min ,,,,,,,
 11_maj , 11_maj , 4_maj , 4_maj ,,,,,,,
 6_maj , 6_maj , 0:maj , 0:maj ,,,,,,,
 1_min , 4_maj , 6_maj , 9_maj ,,,,,,,
 1_min , 4_maj , 6_maj , 0:maj ,,,,,,,
 1_min , 0:min , 1_min , 6_maj ,,,,,,,
 1_min 4_maj , 6_maj/3 9_maj , 1_min 4_maj , 6_maj/3 9_maj ,,,,,,,
 1_min 4_maj , 6_maj/3 9_maj , 1_min 4_maj , 6_maj/3 9_maj ,,,,,,,
 1_min ,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Silver Threads And Golden Needles, 6_maj 0:maj , 6_maj 0:maj , 1_maj , 1_maj ,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj ,,,,,,,
 6_maj , 1_maj , 1_maj , 11_maj , 0:maj ,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj ,,,,,,,
 6_maj , 1_maj , 0:maj , 11_maj , 1_maj ,,,,,,
 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
 1_maj/5 0:maj , 10_min/b7 1_maj/5 , 6_maj/9 1_maj/5 , 11_maj . . 11_maj/7 , 0:7 ,,,,,,
 1_maj , 1_maj , 6_maj , 6_7 ,,,,,,,
 6_maj , 1_maj , 0:maj , 1_maj , 1_maj ,,,,,,
 1_maj , 6_maj , 11_maj 6_maj/3 , 0:7 ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_7 ,,,,,,,
 6_maj , 1_maj , 1_maj , (5/4) 11_maj6 ,,,,,,,
 1_maj 0:maj , 6_maj 0:maj , 6_maj 0:maj , 1_maj , 1_maj ,,,,,,
 6_maj . . 6_maj(9)/3 , 6_maj(9)/3 0:maj , 1_maj13 , 1_maj13 , 1_maj13 , 1_maj13 ,,,,,
 10_min , 10_min , 10_min , 10_min ,,,,,,,
 10_min , 10_min , 5_maj/5 , 5_7(#9) ,,,,,,,
 10_min , 10_min , 10_min , 10_min ,,,,,,,
 4_maj , 4_maj , 4_maj , 4_maj ,,,,,,,
 10_min , 10_min , 10_min , 10_min ,,,,,,,
 10_min , 10_min , 10_min , 10_min ,,,,,,,
 10_min/5 , 10_min/5 , 6_maj7 , 6_maj7 ,,,,,,,
 11_maj , 11_sus4 , 0:7 ,,,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj ,,,,,,,
 6_maj , 1_maj , 0:maj , 1_maj 1_7 ,,,,,,,
 6_maj , 1_maj , 0:maj ,,,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj ,,,,,,,
 1_maj 0:maj , 6_maj 0:maj , 6_maj 0:maj , (6/4) 0:maj ,,,,,,,
 1_maj ,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Still Cruisin, N , N , N ,,,,,,,
 N , N , N , 1_maj ,,,,,,,
 1_maj 10_min , 1_maj 10_min , 1_maj 10_min , 1_maj 10_min ,,,,,,,
 3_min 0:maj , 3_min 0:maj , N , 1_maj ,,,,,,,
 1_maj , 1_maj/3 , 1_maj , 1_maj/3 ,,,,,,,
 3_min7(11) , 0:maj(11) , 3_min7(11) , 0:maj(11) ,,,,,,,
 N , N ,,,,,,,,,
 1_maj , 1_maj/3 , 1_maj , 1_maj/3 ,,,,,,,
 3_min7(11) , 0:maj(11) , 3_min7(11) , 0:maj(11) ,,,,,,,
 6_maj , 6_maj ,,,,,,,,,
 1_maj 10_min , 1_maj 10_min ,,,,,,,,,
 6_maj , 6_maj ,,,,,,,,,
 N , N , N , N ,,,,,,,
 1_maj 10_min , 1_maj 10_min , 1_maj 10_min , 1_maj 10_min ,,,,,,,
 3_min 0:maj , 3_min 0:maj , N , 1_maj ,,,,,,,
 1_maj , 1_maj/3 , 1_maj , 1_maj/3 ,,,,,,,
 3_min7(11) , 0:maj(11) , 3_min7(11) , 0:maj(11) ,,,,,,,
 N , N ,,,,,,,,,
 1_maj , 1_maj/3 , 1_maj , 1_maj/3 ,,,,,,,
 3_min7(11) , 0:maj(11) , 3_min7(11) , 0:maj(11) ,,,,,,,
 6_maj , 6_maj ,,,,,,,,,
 1_maj 10_min , 1_maj 10_min ,,,,,,,,,
 6_maj , 6_maj ,,,,,,,,,
 N , N , N , N ,,,,,,,
 1_maj 10_min , 1_maj 10_min , 1_maj 10_min , 1_maj 10_min ,,,,,,,
 3_min 0:maj , 3_min 0:maj , 1_maj , 1_maj ,,,,,,,
 1_maj 10_min , 1_maj 10_min , 1_maj 10_min , 1_maj 10_min ,,,,,,,
 3_min 0:maj , 3_min 0:maj , N , 1_maj ,,,,,,,
 1_maj 10_min , 1_maj 10_min , 1_maj 10_min , 1_maj 10_min ,,,,,,,
 3_min 0:maj , 3_min 0:maj ,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
"Tarzan Boy (From ""Teenage Mutant Ninja Turtles III"")",,,,,,,,,,
 1_maj . . 0:maj , 10_min , 6_maj . . 0:maj , 1_maj ,,,,,,,
 1_maj . . 0:maj , 10_min , 6_maj . . 0:maj , 1_maj ,,,,,,,
 1_maj . . 0:maj , 10_min , 6_maj . . 0:maj , 1_maj ,,,,,,,
 1_maj . . 0:maj , 10_min , 6_maj . . 0:maj , 1_maj ,,,,,,,
 10_min 6_maj , 0:maj , 10_min 6_maj , 0:maj ,,,,,,,
 10_min 6_maj , 0:maj 9_dim7 , 10_min 0:maj/3 , 1_maj ,,,,,,,
