The Twist,,,,,,,,,,
 8_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
" 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
" 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
" 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
" 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
" 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
 1_maj 11_maj , 6_maj 1_maj , 1_maj 11_maj , 1_maj ,,,,,,,
" 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
" 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
" 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
" 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
 1_maj 11_maj , 6_maj 1_maj , 1_maj 11_maj , 1_maj ,,,,,,,
" 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
" 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
" 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
" 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
 1_maj 11_maj , 6_maj 1_maj , 1_maj 11_maj , 1_maj ,,,,,,,
" 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
" 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
" 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
" 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) "," 1_maj 1_sus4(b7,9) "," 1_sus4(b7,9) ",,,,,,,
 1_maj 11_maj , 6_maj 1_maj , 1_maj 11_maj , 1_maj ,,,,,,,
 1_maj 11_maj , 6_maj 1_maj , 1_maj 11_maj , 1_maj ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Happy Anniversary,,,,,,,,,,
 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
 11_maj7 , 4_maj7 , 11_maj7 , 1_min7/b3 ,,,,,,,
 11_maj7 , 4_maj7 , 11_maj7 , 10_min7 3_7 ,,,,,,,
 8_min7 , 1_7 , 1_min/11 , 6_7 ,,,,,,,
 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
 1_min7 , 6_13 , 1_min7 , 6_13 ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Have You Ever Loved Somebody,,,,,,,,,,
 N , 1_sus4 ,,,,,,,,,
 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 ,,,,,,,
 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 ,,,,,,,
 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 ,,,,,,,
 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 . 2_maj/9 4_maj ,,,,,,,
 0:maj7 . . 11_maj/13 ," 6_min7 11_sus4(b7,9) ", 4_maj7 4_maj9 ," 11_min7 4_sus4(b7,9) ",,,,,,,
 6_min7 4_maj(9)/3 ," 0:maj7 11_sus4(b7,9) ",,,,,,,,,
 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 ,,,,,,,
 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 ,,,,,,,
 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 ,,,,,,,
 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 . 2_maj/9 4_maj ,,,,,,,
 0:maj7 . . 11_maj/13 ," 6_min7 11_sus4(b7,9) ", 4_maj7 4_maj9 ," 11_min7 4_sus4(b7,9) ",,,,,,,
 6_min7 4_maj(9)/3 ," 0:maj7 11_sus4(b7,9) ",,,,,,,,,
 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 ,,,,,,,
 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 ,,,,,,,
 6_min7 8_min7 , 1_sus4 , 6_min7 8_min7 , 1_sus4 ,,,,,,,
 0:min7 11_min7 , 7_maj7 , 6_sus4 ," 11_sus4(b7,9) ",,,,,,,
 1_min , 1_min , 6_min7 8_min7 ," 0:maj7 11_sus4(b7,9) ",,,,,,,
 1_min , 1_min , 6_min7 8_min7 ," 0:maj7 11_sus4(b7,9) ",,,,,,,
 0:maj7 . . 11_maj/13 ," 6_min7 11_sus4(b7,9) ", 4_maj7 4_maj9 ," 11_min7 4_sus4(b7,9) ",,,,,,,
 6_min7 4_maj(9)/3 ," 0:maj7 11_sus4(b7,9) ",,,,,,,,,
 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 ,,,,,,,
 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 ,,,,,,,
 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 ,,,,,,,
 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 ,,,,,,,
 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 ,,,,,,,
 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 ,,,,,,,
 1_min 8_min7 . . , 6_min7 , 0:maj7 0:maj/9 , 11_maj/9 ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Heartaches,,,,,,,,,,
 11_maj , 11_maj , 6_maj , 6_maj ,,,,,,,
 11_maj , 11_maj , 6_maj , 6_maj ,,,,,,,
 1_maj , 1_maj , 11_maj , 11_maj ,,,,,,,
 6_maj , 6_maj , 8_maj , 8_maj ,,,,,,,
 1_maj , 4_maj . . 6_maj , 1_maj , 4_maj . . 6_maj ,,,,,,,
 1_maj , 4_maj . . 6_maj , 8_maj , 8_maj ,,,,,,,
 11_maj , 11_maj , 6_maj , 6_maj ,,,,,,,
 11_maj , 11_maj , 6_maj , 6_maj ,,,,,,,
 1_maj , 1_maj , 11_maj , 11_maj ,,,,,,,
 6_maj , 6_maj , 8_maj , 8_maj ,,,,,,,
 1_maj , 4_maj . . 6_maj , 1_maj , 4_maj . . 6_maj ,,,,,,,
 1_maj , 4_maj . . 6_maj , 8_maj , 8_maj ,,,,,,,
 1_maj , 4_maj . . 6_maj , 1_maj , 4_maj . . 6_maj ,,,,,,,
 1_maj , 4_maj . . 6_maj , 8_maj , 8_maj ,,,,,,,
 11_maj , 11_maj , 6_maj , 6_maj ,,,,,,,
 11_maj , 11_maj , 6_maj , 6_maj ,,,,,,,
 1_maj , 1_maj , 11_maj , 11_maj ,,,,,,,
 6_maj , 6_maj , 8_maj , 8_maj ,,,,,,,
 1_maj , 4_maj . . 6_maj , 1_maj , 4_maj . . 6_maj ,,,,,,,
 1_maj , 4_maj . . 6_maj , 8_maj , 8_maj ,,,,,,,
 1_maj , 4_maj . . 6_maj , 1_maj , 4_maj . . 6_maj ,,,,,,,
 1_maj , 4_maj . . 6_maj , 8_maj , 8_maj ,,,,,,,
 1_maj , 4_maj . . 6_maj , 1_maj , 4_maj . . 6_maj ,,,,,,,
 1_maj , 4_maj . . 6_maj , 8_maj , 8_maj ,,,,,,,
 1_maj , 4_maj . . 6_maj , 1_maj , 4_maj . . 6_maj ,,,,,,,
 1_maj , 4_maj . . 6_maj , 8_maj , 8_maj ,", fadeout",,,,,,
 1_maj , 4_maj . . 6_maj , 1_maj , 4_maj . . 6_maj ,,,,,,,
 1_maj , 4_maj . . 6_maj , 8_maj , 8_maj ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Hot Child in the City,,,,,,,,,,
 1_maj . . . , 6_maj . 8_maj . , 1_maj . . . , 6_maj . 8_maj . ,,,,,,,
 1_maj . . . , 6_maj . 8_maj . , 1_maj . . . , 6_maj . 8_maj . ,,,,,,,
 1_maj . . . , 6_maj . 8_maj . , 1_maj . . . , 6_maj . 8_maj . ,,,,,,,
 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
 1_maj . . . , 6_maj . 8_maj . , 1_maj . . . , 6_maj . 8_maj . ,,,,,,,
 1_maj . . . , 6_maj . 8_maj . , 1_maj . . . , 6_maj . 8_maj . ,,,,,,,
 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
 1_maj . . . , 6_maj . 8_maj . , 1_maj . . . , 6_maj . . . ,,,,,,,
 1_maj . . . , 6_maj . 8_maj . , 1_maj . . . , 6_maj . . . , ,,,,,,
 8_maj . . . , 3_min . . . , 6_maj . . . , 1_maj . . . ,,,,,,,
 8_maj . . . , 3_min . . . , 6_maj . . . , 8_sus4(b7) . . . , 8_sus4(b7) . . . ,,,,,,
 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . , 1_maj . . . ,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Hot Child in the City,,,,,,,,,,
 1_maj . . . , 6_maj . 8_maj . , 1_maj . . . , 6_maj . 8_maj . ,,,,,,,
 1_maj . . . , 6_maj . 8_maj . , 1_maj . . . , 6_maj . 8_maj . ,,,,,,,
 1_maj . . . , 6_maj . 8_maj . , 1_maj . . . , 6_maj . 8_maj . ,,,,,,,
 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
 1_maj . . . , 6_maj . 8_maj . , 1_maj . . . , 6_maj . 8_maj . ,,,,,,,
 1_maj . . . , 6_maj . 8_maj . , 1_maj . . . , 6_maj . 8_maj . ,,,,,,,
 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
 1_maj . . . , 6_maj . 8_maj . , 1_maj . . . , 6_maj . . . ,,,,,,,
 1_maj . . . , 6_maj . 8_maj . , 1_maj . . . , 6_maj . . . , ,,,,,,
 8_maj . . . , 3_min . . . , 6_maj . . . , 1_maj . . . ,,,,,,,
 8_maj . . . , 3_min . . . , 6_maj . . . , 8_sus4(b7) . . . , 8_sus4(b7) . . . ,,,,,,
 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . ,,,,,,,
 1_maj . . . , 6_maj . . . , 1_maj . . . , 6_maj . . . , 1_maj . . . ,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Hurts To Be In Love,,,,,,,,,,
 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
 11_maj/9 , 1_min , 11_maj/9 , 1_min ,,,,,,,
 11_maj/9 , 1_min , 11_maj/9 , 1_maj ,,,,,,,
 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
 0:maj7 , 8_7 ,,,,,,,,,
 11_maj/9 , 1_min , 11_maj/9 , 1_min ,,,,,,,
 11_maj/9 , 1_min , 11_maj/9 , 1_maj ,,,,,,,
 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
 0:maj7 , 8_7 ,,,,,,,,,
 1_min , 11_maj/b7 0:maj , 11_sus4 11_maj/b7 , 8_sus4(b7) 8_min7 ,,,,,,,
 1_min , 11_maj/b7 0:maj , 6_min , 8_sus4(b7) ,,,,,,,
 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
 11_maj/9 , 1_min , 11_maj/9 , 1_min ,,,,,,,
 11_maj/9 , 1_min , 11_maj/9 , 1_maj ,,,,,,,
 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
 0:maj7 , 8_7 ,,,,,,,,,
 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Hurts To Be In Love,,,,,,,,,,
 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
 11_maj/9 , 1_min , 11_maj/9 , 1_min ,,,,,,,
 11_maj/9 , 1_min , 11_maj/9 , 1_maj ,,,,,,,
 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
 0:maj7 , 8_7 ,,,,,,,,,
 11_maj/9 , 1_min , 11_maj/9 , 1_min ,,,,,,,
 11_maj/9 , 1_min , 11_maj/9 , 1_maj ,,,,,,,
 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
 0:maj7 , 8_7 ,,,,,,,,,
 1_min , 11_maj/b7 0:maj , 11_sus4 11_maj/b7 , 8_sus4(b7) 8_min7 ,,,,,,,
 1_min , 11_maj/b7 0:maj , 6_min , 8_sus4(b7) ,,,,,,,
 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
 11_maj/9 , 1_min , 11_maj/9 , 1_min ,,,,,,,
 11_maj/9 , 1_min , 11_maj/9 , 1_maj ,,,,,,,
 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
 0:maj7 , 8_7 ,,,,,,,,,
 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
 0:maj7 , 11_maj6 , 0:maj7 , 11_maj6 ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
I Can't Drive 55,,,,,,,,,,
 N ,,,,,,,,,,
 1_5 , 6_5 . . 1_5 , 1_5 , 1_5 . 4_5 6_5 ,,,,,,,
 1_5 , 6_5 . . 1_5 ,,,,,,,,,
 1_5 , 1_5 . 4_5 6_5 , 6_5 1_5 , 1_5 ,,,,,,,
 1_5 , 1_5 , 1_5 , 1_5 ,,,,,,,
 1_5 , 1_5 ,,,,,,,,,
 1_5 4_5 , 6_5 . 4_5 6_5 , 6_5 1_5 , 1_5 ,,,,,,,
 1_5 , 1_5 ,,,,,,,,,
 1_5 4_5 , 6_5 . 4_5 6_5 ,,,,,,,,,
 1_5 , 1_5 , 4_5 , 6_5 ,,,,,,,
 8_5 , 8_5 ,,,,,,,,,
 6_5 , 6_5 , 1_5 , 1_5 ,,,,,,,
 6_5 , 6_5 , 8_5 , 8_5 ,,,,,,,
 N 1_5 , 6_5 . . 1_5 , 1_5 , 1_5 . 4_5 6_5 ,,,,,,,
 1_5 , 6_5 . . 1_5 ,,,,,,,,,
 1_5 , 1_5 . 4_5 6_5 , 6_5 1_5 , 1_5 ,,,,,,,
 1_5 , 1_5 ,,,,,,,,,
 1_5 , 1_5 ,,,,,,,,,
 1_5 4_5 , 6_5 . 4_5 6_5 , 6_5 1_5 , 1_5 ,,,,,,,
 1_5 , 1_5 ,,,,,,,,,
 1_5 4_5 , 6_5 . 4_5 6_5 ,,,,,,,,,
 1_5 , 1_5 , 4_5 , 6_5 ,,,,,,,
 8_5 , 8_5 ,,,,,,,,,
 6_5 , 6_5 , 1_5 , 1_5 ,,,,,,,
 6_5 , 6_5 , 8_5 , 8_5 ,,,,,,,
 1_5 , 6_5 . . 1_5 , 11_5 , 11_5 ,,,,,,,
 1_5 , 1_5 , 11_5 , 11_5 ,,,,,,,
 1_5 , 1_5 , 11_5 , 11_5 ,,,,,,,
 1_5 , 1_5 , 11_5 , 11_5 ,,,,,,,
 1_5 . . 4_5 , 1_5 , 1_5 . . 4_5 , 1_5 11_5 ,,,,,,,
 1_5 , 1_5 , 1_5 , 1_5 ,,,,,,,
 1_5 , 1_5 ,,,,,,,,,
 1_5 4_5 , 6_5 . 4_5 6_5 ,,,,,,,,,
 1_5 , 1_5 ,,,,,,,,,
 1_5 4_5 , 6_5 . 4_5 6_5 ,,,,,,,,,
 1_5 , 1_5 , 4_5 , 6_5 ,,,,,,,
 8_5 , 8_5 ,,,,,,,,,
 6_5 , 6_5 , 1_5 , 1_5 ,,,,,,,
 6_5 , 6_5 , 8_5 , 8_5 ,,,,,,,
 1_5 , 6_5 . . 1_5 , 1_5 , 1_5 . 4_5 6_5 ,,,,,,,
 1_5 , 6_5 . . 1_5 , 1_5 , 1_5 . 4_5 6_5 ,,,,,,,
 1_5 , 6_5 . . 1_5 , 1_5 , 1_5 . 4_5 6_5 ,,,,,,,
 1_5 , 6_5 . . 1_5 , 1_5 , 1_5 . 4_5 6_5 ,,,,,,,
 1_5 , 6_5 . . 1_5 , 1_5 , 1_5 . 4_5 6_5 ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
I Got My Mind Set On You,,,,,,,,,,
 N , N , N , N ,,,,,,,
 10_min 5_maj , 10_min , 1_maj 8_maj , 1_maj ,,,,,,,
 10_min 5_maj , 10_min , 1_maj 8_maj , 1_maj ,,,,,,,
 1_maj 6_maj , 8_maj , 1_maj 6_maj , 8_maj ,,,,,,,
 1_maj 6_maj , 8_maj , 1_maj 6_maj , 8_maj ,,,,,,,
 1_maj 6_maj , 8_maj , 1_maj 6_maj , 8_maj ,,,,,,,
 1_maj 6_maj , 8_maj ,,,,,,,,,
 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj , 1_maj ,,,,,,
 10_min 5_maj , 10_min , 1_maj 8_maj , 1_maj ,,,,,,,
 10_min 5_maj , 10_min , 1_maj 8_maj , 1_maj ,,,,,,,
 1_maj , 6_maj , 1_maj , 6_maj ,,,,,,,
 1_maj , 6_maj , 1_maj , 8_maj , 8_maj ,,,,,,
 10_min 5_maj , 10_min , 1_maj 8_maj , 1_maj ,,,,,,,
 10_min 5_maj , 10_min , 1_maj 8_maj , 1_maj 8_maj ,,,,,,,
 1_maj 6_maj , 8_maj , 1_maj 6_maj , 8_maj ,,,,,,,
 1_maj 6_maj , 8_maj , 1_maj 6_maj , 8_maj ,,,,,,,
 1_maj 6_maj , 8_maj , 1_maj 6_maj , 8_maj ,,,,,,,
 1_maj 6_maj , 8_maj ,,,,,,,,,
 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj , 1_maj ,,,,,,
 10_min 5_maj , 10_min , 1_maj 8_maj , 1_maj ,,,,,,,
 10_min 5_maj , 10_min , 1_maj 8_maj , 1_maj ,,,,,,,
 10_min 5_maj , 10_min , 1_maj 8_maj , 1_maj ,,,,,,,
 10_min 5_maj , 10_min , 1_maj 8_maj , 1_maj ,,,,,,,
 1_maj , 6_maj , 1_maj , 6_maj ,,,,,,,
 1_maj , 6_maj , 1_maj , 8_maj , 8_maj ,,,,,,
 1_maj 6_maj , 8_maj , 1_maj 6_maj , 8_maj ,,,,,,,
 1_maj 6_maj , 8_maj , 1_maj 6_maj , 8_maj ,,,,,,,
 1_maj 6_maj , 8_maj , 1_maj 6_maj , 8_maj ,,,,,,,
 1_maj 6_maj , 8_maj ,,,,,,,,,
 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj , 1_maj ,,,,,,
 10_min 5_maj , 10_min , 1_maj 8_maj , 1_maj , ,,,,,,
 10_min 5_maj , 10_min , 1_maj 8_maj , 1_maj ,,,,,,,
 10_min 5_maj , 10_min , 1_maj 8_maj , 1_maj ,,,,,,,
 10_min 5_maj , 10_min , 1_maj 8_maj , 1_maj ,,,,,,,
 10_min 5_maj , 10_min , 1_maj 8_maj , 1_maj ,,,,,,,
 10_min 5_maj , 10_min , 1_maj 8_maj , 1_maj ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
I Love,,,,,,,,,,
 1_maj , 1_maj ,,,,,,,,,
 1_maj , 6_maj 1_maj , 6_maj 1_maj , 8_7 , 1_maj ,,,,,,
 1_maj , 6_maj 1_maj , 6_maj 1_maj , 8_7 , 1_maj , 1_maj ,,,,,
 6_maj , 8_7 , 1_maj , 1_maj ,,,,,,,
 1_maj , 6_maj 1_maj , 6_maj 1_maj , 8_7 , 1_maj ,,,,,,
 1_maj , 6_maj 1_maj , 6_maj 1_maj , 8_7 , 1_maj , 1_maj ,,,,,
 6_maj , 8_7 , 1_maj , 0:7 ,,,,,,,
 2_maj , 7_maj 2_maj , 7_maj 2_maj , 0:7 , 2_maj ,,,,,,
 2_maj , 7_maj 2_maj , 7_maj 2_maj , 0:7 , 2_maj , 2_maj ,,,,,
 7_maj , 0:7 , 2_maj , 2_maj ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
I Put A Spell On You,,,,,,,,,,
0,,,,,,,,,,
 1_min , 1_min ,,,,,,,,,
 1_min , 6_min , 1_min , 1_min ,,,,,,,
 6_min , 6_min , 8_7 , 8_7 ,,,,,,,
 1_min , 1_min , 6_min , 0:maj ,,,,,,,
 1_min , 8_7 , 1_min 6_min , 8_7 ,,,,,,,
 1_min , 6_min , 1_min , 1_min ,,,,,,,
 6_min , 6_min , 8_7 , 8_7 ,,,,,,,
 1_min , 1_min , 6_min , 0:maj ,,,,,,,
 1_min , 8_7 , 1_min 6_min , 8_7 0:maj ,,,,,,,
 2_maj 11_maj , 4_maj 6_maj ,,,,,,,,,
 1_min , 6_min , 1_min , 1_min ,,,,,,,
 6_min , 6_min , 8_7 , 8_7 ,,,,,,,
 1_min , 1_min , 6_min , 0:maj ,,,,,,,
 1_min , 8_7 , 1_min 6_min , 8_7 0:maj ,,,,,,,
 2_maj 11_maj , 4_maj 6_maj ,,,,,,,,,
 1_min , 6_min , 1_min , 1_min ,,,,,,,
 6_min , 6_min , 8_7 , 8_7 ,,,,,,,
 1_min , 1_min , 6_min , 0:maj ,,,,,,,
 1_min , 8_7 , 1_min 6_min , 8_7 0:maj ,,,,,,,
 2_maj 11_maj , (6/4) 4_maj . 6_maj . . . ,,,,,,,,,
 1_min , 1_min , 1_min , &pause ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
"I Rise, I Fall",,,,,,,,,,
 1_maj , 10_min , 6_maj 8_maj , 1_maj ,,,,,,,
 1_maj , 10_min , 6_maj 8_maj , 1_maj ,,,,,,,
 6_maj , 8_maj , 5_maj , 10_min ,,,,,,,
 6_maj , 8_maj , 1_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj 8_maj , 1_maj ,,,,,,,
 1_maj , 10_min , 6_maj 8_maj , 1_maj ,,,,,,,
 6_maj , 8_maj , 5_maj , 10_min ,,,,,,,
 6_maj , 8_maj , 1_maj , 1_7 ,,,,,,,
 6_maj , 5_min7 , 6_maj , 1_maj 1_7 ,,,,,,,
 6_maj , 5_min7 , 3_7 , 8_maj , 8_maj 6_maj 5_min 3_min ,,,,,,
 1_maj , 10_min , 6_maj 8_maj , 1_maj ,,,,,,,
 1_maj , 10_min , 6_maj 8_maj , 1_maj ,,,,,,,
 6_maj , 8_maj , 5_maj , 10_min ,,,,,,,
 6_maj , 8_maj , 1_maj , 1_7 ,,,,,,,
 6_maj , 8_maj , ->,,,,,,,,
 1_maj , 10_min , 1_maj , 1_maj ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
I Saw Her Standing There,,,,,,,,,,
0,,,,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
